assetId,domain,assetKind,logicalGroup,source,sourcePath,sourceType,originalFunction,originalRenderer,modernRenderer,productionStatus,shippingStatus,evidenceStatus,rightsStatus,replacementRequired,replacementComplete,humanApproved,runtimeQaPassed,dimensions,format,runtimeConsumer,visualQaStatus,generation,disposition,replacementAssetId,dependencies,blockers,notes
art:vfx:battle-atkup:nitro-reference,VFX,NITRO_3D_EFFECT_FAMILY,battle/atkup,YDIJ Nitro 3D inventory + decoded reference pack,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,ROM_BINARY,RAW_3D_BATTLE_ATKUP,NITRO_3D_VFX,HYBRID_2D_3D,NEEDS_CONVERSION,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""CLEAN_ROOM_ORIGINAL_REPLACEMENT_REQUIRED""]","Verified Nitro 3D effect family; recreate only the effect layer, not the whole scene."
art:vfx:e003-h-claw:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_H_claw,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_H_CLAW,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-h-knuckle:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_H_Knuckle,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_H_KNUCKLE,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-h-piercing:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_H_piercing,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_H_PIERCING,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-h-slashtop:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_H_Slashtop,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_H_SLASHTOP,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-haguro00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_haguro00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_HAGURO00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-hammerspark:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_hammerspark,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_HAMMERSPARK,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-hart00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_hart00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_HART00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-hartbreak00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_hartbreak00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_HARTBREAK00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-hasyuriken00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_hasyuriken00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_HASYURIKEN00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-heaven00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_heaven00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_HEAVEN00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-heavensgate00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_heavensgate00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_HEAVENSGATE00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-holyarrow:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_holyarrow,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_HOLYARROW,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-icearrow00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_icearrow00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_ICEARROW00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-icerock00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_icerock00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_ICEROCK00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-infinitiarrow00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_infinitiarrow00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_INFINITIARROW00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-jetarrow00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_jetarrow00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_JETARROW00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-jiware:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_jiware,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_JIWARE,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-kikanzyu00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_kikanzyu00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KIKANZYU00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-kinoko00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_kinoko00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KINOKO00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-kiwimonsmall00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_kiwimonsmall00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KIWIMONSMALL00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-koenryu00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_koenryu00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KOENRYU00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-koenryu01:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_koenryu01,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KOENRYU01,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-koorituno00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_koorituno00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KOORITUNO00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-kumo00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_kumo00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KUMO00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-kumo01:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_kumo01,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KUMO01,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-kyubimonfire:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_kyubimonfire,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_KYUBIMONFIRE,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-lekismonarrow00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_lekismonarrow00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_LEKISMONARROW00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-lekismonarrow01:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_lekismonarrow01,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_LEKISMONARROW01,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-leomonhed00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_leomonhed00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_LEOMONHED00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
