path,group,exists,inHead,gitStatus,bytes,modifiedUtc,sha256
assets/production/vfx/licensed-runtime-v1/battle/defup/defup.png,assets/production,True,False,??,1253,2026-08-31T22:50:37.446080+00:00,
assets/production/vfx/licensed-runtime-v1/battle/earth_hit/earth_hit.glb,assets/production,True,False,??,7860,2026-08-31T22:50:37.575670+00:00,
assets/production/vfx/licensed-runtime-v1/battle/earth_hit/etc_circle.png,assets/production,True,False,??,1024,2026-08-31T22:50:37.631850+00:00,
assets/production/vfx/licensed-runtime-v1/battle/hitspark_big/hit_spark.png,assets/production,True,False,??,1160,2026-08-31T22:50:37.818411+00:00,
assets/production/vfx/licensed-runtime-v1/battle/hitspark_big/hitspark_big.glb,assets/production,True,False,??,42504,2026-08-31T22:50:37.755165+00:00,
assets/production/vfx/licensed-runtime-v1/battle/hitspark_big/ip_circle.png,assets/production,True,False,??,392,2026-08-31T22:50:37.822577+00:00,
assets/production/vfx/licensed-runtime-v1/battle/hitspark_small/hit_spark.png,assets/production,True,False,??,1160,2026-08-31T22:50:38.007799+00:00,
assets/production/vfx/licensed-runtime-v1/battle/hitspark_small/hitspark_small.glb,assets/production,True,False,??,42508,2026-08-31T22:50:37.952225+00:00,
assets/production/vfx/licensed-runtime-v1/battle/hitspark_small/ip_circle.png,assets/production,True,False,??,392,2026-08-31T22:50:38.011625+00:00,
assets/production/vfx/licensed-runtime-v1/battle/hitup/hitup.glb,assets/production,True,False,??,5368,2026-08-31T22:50:38.153085+00:00,
assets/production/vfx/licensed-runtime-v1/battle/hitup/hitup.png,assets/production,True,False,??,953,2026-08-31T22:50:38.227520+00:00,
assets/production/vfx/licensed-runtime-v1/battle/hypereffect/hitmark.png,assets/production,True,False,??,394,2026-08-31T22:50:38.437119+00:00,
assets/production/vfx/licensed-runtime-v1/battle/hypereffect/hypereffect.glb,assets/production,True,False,??,36812,2026-08-31T22:50:38.354853+00:00,
assets/production/vfx/licensed-runtime-v1/battle/hypereffect/hypereffect.visibility.json,assets/production,True,False,??,1378,2026-08-31T23:08:41.691526+00:00,
assets/production/vfx/licensed-runtime-v1/battle/hypereffect/new1.png,assets/production,True,False,??,656,2026-08-31T22:50:38.432132+00:00,
assets/production/vfx/licensed-runtime-v1/battle/hypereffect_ring/hypereff.png,assets/production,True,False,??,2106,2026-08-31T22:50:38.631049+00:00,
assets/production/vfx/licensed-runtime-v1/battle/hypereffect_ring/hypereffect_ring.glb,assets/production,True,False,??,15408,2026-08-31T22:50:38.579152+00:00,
assets/production/vfx/licensed-runtime-v1/battle/s_impact_b/ip_circle.png,assets/production,True,False,??,392,2026-08-31T22:50:38.804374+00:00,
assets/production/vfx/licensed-runtime-v1/battle/s_impact_b/s_impact_b.glb,assets/production,True,False,??,5696,2026-08-31T22:50:38.755874+00:00,
assets/production/vfx/licensed-runtime-v1/battle/s_impact_s/ip_circle.png,assets/production,True,False,??,392,2026-08-31T22:50:38.983993+00:00,
assets/production/vfx/licensed-runtime-v1/battle/s_impact_s/s_impact_s.glb,assets/production,True,False,??,5696,2026-08-31T22:50:38.928187+00:00,
assets/production/vfx/licensed-runtime-v1/battle/speedup/speedup.glb,assets/production,True,False,??,5376,2026-08-31T22:50:39.108212+00:00,
assets/production/vfx/licensed-runtime-v1/battle/speedup/speedup.png,assets/production,True,False,??,981,2026-08-31T22:50:39.160942+00:00,
assets/production/vfx/licensed-runtime-v1/battle/test_buff/scrolltest.png,assets/production,True,False,??,310,2026-08-31T22:50:39.339562+00:00,
assets/production/vfx/licensed-runtime-v1/battle/test_buff/test_buff.glb,assets/production,True,False,??,4360,2026-08-31T22:50:39.282804+00:00,
assets/production/vfx/licensed-runtime-v1/battle/test_eff/_e_X_g.png,assets/production,True,False,??,774,2026-08-31T22:50:39.536283+00:00,
assets/production/vfx/licensed-runtime-v1/battle/test_eff/test_eff.glb,assets/production,True,False,??,2160,2026-08-31T22:50:39.465846+00:00,
assets/production/vfx/licensed-runtime-v1/battle/toleup/toleup.glb,assets/production,True,False,??,5372,2026-08-31T22:50:39.668142+00:00,
assets/production/vfx/licensed-runtime-v1/battle/toleup/toleup.png,assets/production,True,False,??,1006,2026-08-31T22:50:39.720625+00:00,
assets/production/vfx/licensed-runtime-v1/common/lightup/light_eff.png,assets/production,True,False,??,2461,2026-08-31T22:50:39.898095+00:00,
assets/production/vfx/licensed-runtime-v1/common/lightup/lightup.glb,assets/production,True,False,??,1972,2026-08-31T22:50:39.843741+00:00,
assets/production/vfx/licensed-runtime-v1/common/mist/mist.glb,assets/production,True,False,??,8352,2026-08-31T22:50:40.016047+00:00,
assets/production/vfx/licensed-runtime-v1/common/mist/mist_eff.png,assets/production,True,False,??,3876,2026-08-31T22:50:40.088817+00:00,
assets/production/vfx/licensed-runtime-v1/common/rain/rain.glb,assets/production,True,False,??,4032,2026-08-31T22:50:40.205475+00:00,
assets/production/vfx/licensed-runtime-v1/common/rain/rain_eff.png,assets/production,True,False,??,4142,2026-08-31T22:50:40.260683+00:00,
assets/production/vfx/licensed-runtime-v1/common/sandstome/sand_eff.png,assets/production,True,False,??,2989,2026-08-31T22:50:40.447344+00:00,
assets/production/vfx/licensed-runtime-v1/common/sandstome/sandstome.glb,assets/production,True,False,??,4052,2026-08-31T22:50:40.390562+00:00,
assets/production/vfx/licensed-runtime-v1/common/snow/snow.glb,assets/production,True,False,??,5040,2026-08-31T22:50:40.585983+00:00,
assets/production/vfx/licensed-runtime-v1/common/snow/snow_eff.png,assets/production,True,False,??,1230,2026-08-31T22:50:40.641346+00:00,
assets/production/vfx/licensed-runtime-v1/common/snowstome/snowstome.glb,assets/production,True,False,??,4344,2026-08-31T22:50:40.764558+00:00,
assets/production/vfx/licensed-runtime-v1/common/snowstome/snowstome_eff.png,assets/production,True,False,??,3667,2026-08-31T22:50:40.829839+00:00,
assets/production/vfx/licensed-runtime-v1/common/spark/m_spark_eff.png,assets/production,True,False,??,1428,2026-08-31T22:50:41.059417+00:00,
assets/production/vfx/licensed-runtime-v1/common/spark/spark.glb,assets/production,True,False,??,23696,2026-08-31T22:50:40.968515+00:00,
assets/production/vfx/licensed-runtime-v1/common/spark/spark.material-animation.json,assets/production,True,False,??,5652,2026-08-31T23:08:41.707147+00:00,
assets/production/vfx/licensed-runtime-v1/common/time_pl/time_p.png,assets/production,True,False,??,586,2026-08-31T22:50:41.266754+00:00,
assets/production/vfx/licensed-runtime-v1/common/time_pl/time_pl.glb,assets/production,True,False,??,1964,2026-08-31T22:50:41.193731+00:00,
assets/production/vfx/licensed-runtime-v1/common/wind/wind.glb,assets/production,True,False,??,4032,2026-08-31T22:50:41.401609+00:00,
assets/production/vfx/licensed-runtime-v1/common/wind/wind_eff.png,assets/production,True,False,??,2980,2026-08-31T22:50:41.493588+00:00,
assets/production/vfx/licensed-runtime-v1/manifest.json,assets/production,True,False,??,28822,2026-09-02T20:01:10.833968+00:00,43bc2839d60037efab7db4eb482103c8f3fa35c6025039af5e0122aad7995eba
battle-art-gallery.html,battle-art-gallery.html,True,False,??,6604,2026-09-02T03:47:10.013226+00:00,
battle-art-review.html,battle-art-review.html,True,False,??,3789,2026-09-02T03:42:59.656922+00:00,
championship.html,championship.html,True,True, M,2275,2026-09-03T18:10:15.469070+00:00,
docs/CURRENT_PRODUCT_STATUS.md,docs/CURRENT_PRODUCT_STATUS.md,True,True,  ,7209,2026-08-30T05:48:07.384067+00:00,ca611646ee34cf6c2a945dced62c710175307dfed03700ed8070e69990363b63
docs/README.md,docs/README.md,True,True, M,5010,2026-09-03T01:16:21.083711+00:00,
docs/REUSE_INVENTORY.md,docs/REUSE_INVENTORY.md,True,True,  ,4818,2026-08-30T03:47:39.834179+00:00,
docs/TECH_DEBT_REGISTER.md,docs/TECH_DEBT_REGISTER.md,True,True,  ,2248,2026-08-28T17:52:38.095738+00:00,
docs/adr/ADR-0001-CANONICAL-REPOSITORY-AND-DOCUMENTATION.md,docs/adr,True,True,  ,2947,2026-08-28T17:53:25.141331+00:00,
docs/architecture/CHAMPIONSHIP_2026_ARCHITECTURE.md,docs/architecture,True,True,  ,1467,2026-08-28T17:53:25.141331+00:00,
docs/art/ART_ASSET_REGISTRY.json,docs/art,True,True, M,2618828,2026-09-01T11:22:51.838211+00:00,
docs/art/ART_CODEX_PRODUCTION_BRIEF.md,docs/art,True,True,  ,8888,2026-09-02T09:22:11.345362+00:00,
docs/art/ART_MASTER_INVENTORY.md,docs/art,True,True,  ,1198,2026-09-01T11:22:51.843199+00:00,
docs/art/ART_PHASE1_REPORT.md,docs/art,True,False,??,7288,2026-09-01T11:30:40.614644+00:00,
docs/art/ART_PRODUCTION_BATCH_PLAN.md,docs/art,True,True,  ,10049,2026-08-29T02:20:51.957218+00:00,
docs/art/ART_PRODUCTION_CONTRACTS_PHASE1.md,docs/art,True,False,??,18687,2026-09-01T11:30:40.609658+00:00,
docs/art/ART_PRODUCTION_CROSSWALK.json,docs/art,True,True, M,1767185,2026-09-05T02:59:41.851933+00:00,
docs/art/ART_PRODUCTION_MASTER_PLAN_PHASE1.md,docs/art,True,False,??,12962,2026-09-01T11:30:40.601681+00:00,
docs/art/ART_PRODUCTION_PIPELINE.md,docs/art,True,True,  ,1562,2026-08-28T21:04:30.182688+00:00,
docs/art/ART_REBUILD_BACKLOG.md,docs/art,True,True, M,197922,2026-09-01T11:22:51.851175+00:00,
docs/art/ART_ROM_RECONCILIATION.md,docs/art,True,True,  ,7374,2026-09-01T06:55:36.404170+00:00,
docs/art/ART_SOURCE_CONTRACT_REPLACEMENT_CROSSWALK.md,docs/art,True,False,??,6495,2026-09-01T11:30:40.605669+00:00,
docs/art/ART_STYLE_GOVERNANCE.md,docs/art,True,True,  ,1219,2026-08-28T21:04:30.182688+00:00,
docs/art/BATTLE_FIELD_GEOMETRY_CONSTRAINT.json,docs/art,True,True,  ,2659,2026-09-02T09:19:08.247581+00:00,
docs/art/BATTLE_FIELD_ORIGINAL_COLOR_BASELINE.json,docs/art,True,True,  ,3544,2026-09-02T09:02:47.077593+00:00,
docs/art/BM00_REPAINT_SPEC.md,docs/art,True,True,  ,8683,2026-09-02T09:20:20.560175+00:00,
docs/art/CHAMPIONSHIP_2026_LICENSED_REMAKE_STYLE_BIBLE.md,docs/art,True,True,  ,8888,2026-08-29T02:23:41.039405+00:00,
docs/art/ROM_ART_CENSUS.json,docs/art,True,True,  ,915817,2026-09-01T06:46:46.111187+00:00,
docs/art/production/battle/bm00-bm01-pilot/ART_DIRECTION.md,docs/art,True,False,??,3509,2026-09-01T12:09:53.915715+00:00,
docs/art/production/battle/bm00-bm01-pilot/PROMPTS.md,docs/art,True,False,??,1734,2026-09-01T12:02:32.787856+00:00,
docs/art/production/battle/bm00-bm01-pilot/manifest.json,docs/art,True,False,??,2942,2026-09-01T12:09:53.919985+00:00,92c483c2d9587f1ca0d8eb748d42f2ac06f14d2717c2f07ccdc1d677863ea5d6
docs/art/production/battle/bm00-bm01-pilot/receipt.json,docs/art,True,False,??,3153,2026-09-01T12:10:20.673893+00:00,
docs/art/production/battle/bm00-bm01-pilot/review/bm00-alpha-checker-candidate.png,docs/art,True,False,??,596723,2026-09-01T12:10:18.955930+00:00,
docs/art/production/battle/bm00-bm01-pilot/review/bm00-bm01-composite-candidate.png,docs/art,True,False,??,2339364,2026-09-01T12:10:18.729361+00:00,
docs/art/production/battle/bm00-bm01-pilot/review/field-bm00-00-shared-layer-candidate.png,docs/art,True,False,??,683377,2026-09-01T12:10:17.744357+00:00,
docs/art/production/battle/bm00-bm01-pilot/review/field-bm01-01-background-candidate.png,docs/art,True,False,??,2233919,2026-09-01T12:10:17.475599+00:00,
docs/art/production/battle/bm00-bm01-pilot/review/viewport-360x800.png,docs/art,True,False,??,165821,2026-09-01T12:10:20.276073+00:00,
docs/art/production/battle/bm00-bm01-pilot/review/viewport-390x844.png,docs/art,True,False,??,192038,2026-09-01T12:10:20.342452+00:00,
docs/art/production/battle/bm00-bm01-pilot/review/viewport-393x852.png,docs/art,True,False,??,194914,2026-09-01T12:10:20.407890+00:00,
docs/art/production/battle/bm00-bm01-pilot/review/viewport-412x915.png,docs/art,True,False,??,212879,2026-09-01T12:10:20.480236+00:00,
docs/art/production/battle/bm00-bm01-pilot/review/viewport-430x932.png,docs/art,True,False,??,229687,2026-09-01T12:10:20.558678+00:00,
docs/art/production/battle/bm00-bm01-pilot/review/visual-target-candidate.png,docs/art,True,False,??,2346987,2026-09-01T12:10:16.490179+00:00,
docs/art/production/battle/bm00-bm01-pilot/source/bm00-frame-only-white-matte-v2.png,docs/art,True,False,??,1392576,2026-09-01T12:01:32.706704+00:00,
docs/art/production/battle/bm00-bm01-pilot/source/bm00-shared-aligned-rings-v2.png,docs/art,True,False,??,1422718,2026-09-01T12:00:41.797566+00:00,
docs/art/production/battle/bm00-bm01-pilot/source/bm00-shared-white-matte.png,docs/art,True,False,??,1452701,2026-09-01T11:25:23.221289+00:00,
docs/art/production/battle/bm00-bm01-pilot/source/bm01-background.png,docs/art,True,False,??,2395143,2026-09-01T11:25:56.903816+00:00,
docs/art/production/battle/bm00-bm01-pilot/source/visual-target-composite.png,docs/art,True,False,??,2522796,2026-09-01T11:24:47.941813+00:00,
docs/art/production/battle/bm02-r1/ART_DIRECTION.md,docs/art,True,False,??,1190,2026-09-01T20:27:43.499456+00:00,
docs/art/production/battle/bm02-r1/PROMPTS.md,docs/art,True,False,??,857,2026-09-01T20:27:43.503447+00:00,
docs/art/production/battle/bm02-r1/manifest.json,docs/art,True,False,??,2104,2026-09-01T20:29:32.141500+00:00,9c27140eb979cf9fadb83904239d7d27c760e63f513154058cf6aea59ff0af05
docs/art/production/battle/bm02-r1/receipt.json,docs/art,True,False,??,2278,2026-09-01T20:29:46.619466+00:00,
docs/art/production/battle/bm02-r1/review/bm00-bm02-composite-candidate.png,docs/art,True,False,??,2662615,2026-09-01T20:29:46.263883+00:00,
docs/art/production/battle/bm02-r1/review/field-bm02-01-background-candidate.png,docs/art,True,False,??,2600841,2026-09-01T20:29:44.783692+00:00,
docs/art/production/battle/bm02-r1/review/viewport-360x800.png,docs/art,True,False,??,186238,2026-09-01T20:29:46.316754+00:00,
docs/art/production/battle/bm02-r1/review/viewport-390x844.png,docs/art,True,False,??,217098,2026-09-01T20:29:46.379586+00:00,
docs/art/production/battle/bm02-r1/review/viewport-393x852.png,docs/art,True,False,??,219820,2026-09-01T20:29:46.443928+00:00,
docs/art/production/battle/bm02-r1/review/viewport-412x915.png,docs/art,True,False,??,241359,2026-09-01T20:29:46.512751+00:00,
docs/art/production/battle/bm02-r1/review/viewport-430x932.png,docs/art,True,False,??,261452,2026-09-01T20:29:46.584559+00:00,
docs/art/production/battle/bm02-r1/source/field-bm02-01-background-generated.png,docs/art,True,False,??,2745639,2026-09-01T20:24:13.507609+00:00,
docs/art/production/battle/bm03-bm04-animated-r1/ART_DIRECTION.md,docs/art,True,False,??,1039,2026-09-01T21:56:30.605624+00:00,
docs/art/production/battle/bm03-bm04-animated-r1/PROMPTS.md,docs/art,True,False,??,937,2026-09-01T21:56:30.609614+00:00,
docs/art/production/battle/bm03-bm04-animated-r1/manifest.json,docs/art,True,False,??,1071,2026-09-01T22:02:14.847381+00:00,e7cc4ec6a973c0af5fb41ff6ed2400d708d12120a9b74525bd1ad70f107824c0
docs/art/production/battle/bm03-bm04-animated-r1/receipt.json,docs/art,True,False,??,11311,2026-09-01T22:02:14.856357+00:00,
docs/art/production/battle/bm03-bm04-animated-r1/review/bm03/field-bm03-01-animation-frame-00.png,docs/art,True,False,??,2252336,2026-09-01T22:01:59.700056+00:00,
docs/art/production/battle/bm03-bm04-animated-r1/review/bm03/field-bm03-01-animation-frame-01.png,docs/art,True,False,??,2221296,2026-09-01T22:02:03.191014+00:00,
docs/art/production/battle/bm03-bm04-animated-r1/review/bm03/field-bm03-01-composite-frame-00.png,docs/art,True,False,??,2377014,2026-09-01T22:02:00.730467+00:00,
docs/art/production/battle/bm03-bm04-animated-r1/review/bm03/field-bm03-01-composite-frame-01.png,docs/art,True,False,??,2368657,2026-09-01T22:02:04.216307+00:00,
docs/art/production/battle/bm03-bm04-animated-r1/review/bm03/field-bm03-01-lava-mask.png,docs/art,True,False,??,205489,2026-09-01T22:01:55.185064+00:00,
docs/art/production/battle/bm03-bm04-animated-r1/review/bm03/field-bm03-01-terrain-overlay.png,docs/art,True,False,??,2715969,2026-09-01T22:01:56.523159+00:00,
docs/art/production/battle/bm03-bm04-animated-r1/review/bm03/frame-00-viewport-360x800.png,docs/art,True,False,??,168066,2026-09-01T22:02:00.808259+00:00,
docs/art/production/battle/bm03-bm04-animated-r1/review/bm03/frame-00-viewport-390x844.png,docs/art,True,False,??,195267,2026-09-01T22:02:00.881615+00:00,
docs/art/production/battle/bm03-bm04-animated-r1/review/bm03/frame-00-viewport-393x852.png,docs/art,True,False,??,197433,2026-09-01T22:02:00.956441+00:00,
docs/art/production/battle/bm03-bm04-animated-r1/review/bm03/frame-00-viewport-412x915.png,docs/art,True,False,??,217161,2026-09-01T22:02:01.036228+00:00,
docs/art/production/battle/bm03-bm04-animated-r1/review/bm03/frame-00-viewport-430x932.png,docs/art,True,False,??,235082,2026-09-01T22:02:01.121998+00:00,
docs/art/production/battle/bm03-bm04-animated-r1/review/bm03/frame-01-viewport-360x800.png,docs/art,True,False,??,167077,2026-09-01T22:02:04.295097+00:00,
