path,relativePath,bytes,scope
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m513_bantyoliomon\runtime.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m513_bantyoliomon/runtime.json,31372,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m513_bantyoliomon\manifest.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m513_bantyoliomon/manifest.json,72793,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m513_bantyoliomon\main-atlas-01.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m513_bantyoliomon/main-atlas-01.png,3894,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m513_bantyoliomon\main-atlas-01.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m513_bantyoliomon/main-atlas-01.json,1190,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m513_bantyoliomon\main-atlas-00.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m513_bantyoliomon/main-atlas-00.png,86366,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m513_bantyoliomon\main-atlas-00.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m513_bantyoliomon/main-atlas-00.json,28965,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m513_bantyoliomon\cell-000-main-hd4x.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m513_bantyoliomon/cell-000-main-hd4x.png,2490,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\winner_parts_sub\palette.png,08_FULL_FAMILY_CONVERSION/ui/winner_parts_sub/palette.png,1697,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\winner_parts_sub\graphics-tile-sheet.png,08_FULL_FAMILY_CONVERSION/ui/winner_parts_sub/graphics-tile-sheet.png,2388,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\battle_title_champion_sub\palette.png,08_FULL_FAMILY_CONVERSION/ui/battle_title_champion_sub/palette.png,1322,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\battle_title_champion_sub\graphics-tile-sheet.png,08_FULL_FAMILY_CONVERSION/ui/battle_title_champion_sub/graphics-tile-sheet.png,13256,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\battle_title_champion_sub\family.json,08_FULL_FAMILY_CONVERSION/ui/battle_title_champion_sub/family.json,1518,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\battle_title_champion_sub\cells.json,08_FULL_FAMILY_CONVERSION/ui/battle_title_champion_sub/cells.json,25129,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m533_zeedgarurumon\sub-atlas-00.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m533_zeedgarurumon/sub-atlas-00.png,28712,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m533_zeedgarurumon\sub-atlas-00.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m533_zeedgarurumon/sub-atlas-00.json,8618,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m533_zeedgarurumon\runtime.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m533_zeedgarurumon/runtime.json,31465,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m533_zeedgarurumon\manifest.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m533_zeedgarurumon/manifest.json,69610,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m533_zeedgarurumon\main-atlas-01.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m533_zeedgarurumon/main-atlas-01.png,8034,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m533_zeedgarurumon\main-atlas-01.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m533_zeedgarurumon/main-atlas-01.json,2583,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m533_zeedgarurumon\main-atlas-00.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m533_zeedgarurumon/main-atlas-00.png,90671,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m533_zeedgarurumon\main-atlas-00.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m533_zeedgarurumon/main-atlas-00.json,25895,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m533_zeedgarurumon\cell-000-main-hd4x.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m533_zeedgarurumon/cell-000-main-hd4x.png,2175,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\winner_parts_sub\family.json,08_FULL_FAMILY_CONVERSION/ui/winner_parts_sub/family.json,1761,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\winner_parts_sub\cells.json,08_FULL_FAMILY_CONVERSION/ui/winner_parts_sub/cells.json,4270,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-01\manifest.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-01/manifest.json,2229685,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m512_hiandromon\sub-atlas-00.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m512_hiandromon/sub-atlas-00.png,33796,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m512_hiandromon\sub-atlas-00.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m512_hiandromon/sub-atlas-00.json,8541,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m512_hiandromon\runtime.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m512_hiandromon/runtime.json,31199,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m512_hiandromon\manifest.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m512_hiandromon/manifest.json,64969,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m512_hiandromon\main-atlas-01.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m512_hiandromon/main-atlas-01.png,3927,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m512_hiandromon\main-atlas-01.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m512_hiandromon/main-atlas-01.json,1184,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m512_hiandromon\main-atlas-00.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m512_hiandromon/main-atlas-00.png,89706,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m512_hiandromon\main-atlas-00.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m512_hiandromon/main-atlas-00.json,24758,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m512_hiandromon\cell-000-main-hd4x.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m512_hiandromon/cell-000-main-hd4x.png,2868,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-06\manifest.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-06/manifest.json,2544689,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\winner_parts_sub\cells\cell-002.png,08_FULL_FAMILY_CONVERSION/ui/winner_parts_sub/cells/cell-002.png,482,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\winner_parts_sub\cells\cell-001.png,08_FULL_FAMILY_CONVERSION/ui/winner_parts_sub/cells/cell-001.png,432,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\winner_parts_sub\cells\cell-000.png,08_FULL_FAMILY_CONVERSION/ui/winner_parts_sub/cells/cell-000.png,405,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\winner_parts_sub\cell-contact-sheet.png,08_FULL_FAMILY_CONVERSION/ui/winner_parts_sub/cell-contact-sheet.png,5006,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\winner_parts_sub\animations.json,08_FULL_FAMILY_CONVERSION/ui/winner_parts_sub/animations.json,1656,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\winner_parts_sub\animation-sequence-000.gif,08_FULL_FAMILY_CONVERSION/ui/winner_parts_sub/animation-sequence-000.gif,2575,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m532_rosemon\sub-atlas-00.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m532_rosemon/sub-atlas-00.png,24518,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m532_rosemon\sub-atlas-00.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m532_rosemon/sub-atlas-00.json,8503,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m532_rosemon\runtime.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m532_rosemon/runtime.json,31578,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m532_rosemon\manifest.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m532_rosemon/manifest.json,67928,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m532_rosemon\main-atlas-00.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m532_rosemon/main-atlas-00.png,76177,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m532_rosemon\main-atlas-00.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m532_rosemon/main-atlas-00.json,27399,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m532_rosemon\cell-000-main-hd4x.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m532_rosemon/cell-000-main-hd4x.png,1989,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-01\m112_bebydomon\sub-atlas-00.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-01/m112_bebydomon/sub-atlas-00.png,9755,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-01\m112_bebydomon\sub-atlas-00.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-01/m112_bebydomon/sub-atlas-00.json,8550,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-01\m112_bebydomon\runtime.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-01/m112_bebydomon/runtime.json,31012,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-01\m112_bebydomon\manifest.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-01/m112_bebydomon/manifest.json,66406,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-01\m112_bebydomon\main-atlas-00.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-01/m112_bebydomon/main-atlas-00.png,29081,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-01\m112_bebydomon\main-atlas-00.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-01/m112_bebydomon/main-atlas-00.json,26631,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-01\m112_bebydomon\cell-000-main-hd4x.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-01/m112_bebydomon/cell-000-main-hd4x.png,986,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m511_saintgargomon\sub-atlas-00.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m511_saintgargomon/sub-atlas-00.png,27781,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m511_saintgargomon\sub-atlas-00.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m511_saintgargomon/sub-atlas-00.json,8603,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m511_saintgargomon\runtime.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m511_saintgargomon/runtime.json,31453,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m511_saintgargomon\manifest.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m511_saintgargomon/manifest.json,67844,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m511_saintgargomon\main-atlas-01.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m511_saintgargomon/main-atlas-01.png,3535,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m511_saintgargomon\main-atlas-01.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m511_saintgargomon/main-atlas-01.json,1191,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m511_saintgargomon\main-atlas-00.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m511_saintgargomon/main-atlas-00.png,88051,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m511_saintgargomon\main-atlas-00.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m511_saintgargomon/main-atlas-00.json,26334,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m511_saintgargomon\cell-000-main-hd4x.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m511_saintgargomon/cell-000-main-hd4x.png,2439,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-06\m505_grankuwagamon\sub-atlas-00.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-06/m505_grankuwagamon/sub-atlas-00.png,26798,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-06\m505_grankuwagamon\sub-atlas-00.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-06/m505_grankuwagamon/sub-atlas-00.json,8625,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-06\m505_grankuwagamon\runtime.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-06/m505_grankuwagamon/runtime.json,30020,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-06\m505_grankuwagamon\manifest.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-06/m505_grankuwagamon/manifest.json,63216,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-06\m505_grankuwagamon\main-atlas-00.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-06/m505_grankuwagamon/main-atlas-00.png,63887,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-06\m505_grankuwagamon\main-atlas-00.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-06/m505_grankuwagamon/main-atlas-00.json,24972,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-06\m505_grankuwagamon\cell-000-main-hd4x.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-06/m505_grankuwagamon/cell-000-main-hd4x.png,2095,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\battle_title_champion_sub\cells\cell-007.png,08_FULL_FAMILY_CONVERSION/ui/battle_title_champion_sub/cells/cell-007.png,2067,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\battle_title_champion_sub\cells\cell-006.png,08_FULL_FAMILY_CONVERSION/ui/battle_title_champion_sub/cells/cell-006.png,2647,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\battle_title_champion_sub\cells\cell-005.png,08_FULL_FAMILY_CONVERSION/ui/battle_title_champion_sub/cells/cell-005.png,3021,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\battle_title_champion_sub\cells\cell-004.png,08_FULL_FAMILY_CONVERSION/ui/battle_title_champion_sub/cells/cell-004.png,2220,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m531_metalseadramon\sub-atlas-00.png,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m531_metalseadramon/sub-atlas-00.png,44869,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\battle_title_champion_sub\cells\cell-003.png,08_FULL_FAMILY_CONVERSION/ui/battle_title_champion_sub/cells/cell-003.png,2251,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\battle_title_champion_sub\cells\cell-002.png,08_FULL_FAMILY_CONVERSION/ui/battle_title_champion_sub/cells/cell-002.png,2090,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\02_CHARACTERS\use-ready-pixi-hd4x-224\batch-07\m531_metalseadramon\sub-atlas-00.json,02_CHARACTERS/use-ready-pixi-hd4x-224/batch-07/m531_metalseadramon/sub-atlas-00.json,8630,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\08_FULL_FAMILY_CONVERSION\ui\battle_title_champion_sub\cells\cell-001.png,08_FULL_FAMILY_CONVERSION/ui/battle_title_champion_sub/cells/cell-001.png,2220,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
